invoice_id,issue_date,customer_id,customer_name,item_description,qty,unit_price,total,status
INV-07930,2023-04-19,C-106,Wayne Ent,API Access,6,500.00,3000.00,Processing
INV-07931,2023-13-23,C-100,Acme Corp,Consultoria Data,9,1500.00,13500.00,Cancelled
INV-07932,04/04/2023,C-108,massive dynamic,API Access,15,500.00,7500.00,Processing
INV-07933,01/02/2023,C-100,acme corp,Mantenimiento,13,100.00,1299.00,Paid
INV-07934,30/10/2023,C-105,Stark Ind,API Access,15,500.00,7500.00,Paid
INV-07935,31/05/2023,C-100,Acme Corp,Audit Service,13,2000.00,25999.00,Pending
INV-07936,2023-11-25,C-102,soylent corp,Audit Service,12,2000.00,24000.00,Processing
INV-07937,2023/05/17,C-102,soylent corp,Mantenimiento,5,$ 100.00,500.00,Pending
INV-07938,2023-11-14,C-103,Initech,Cloud Storage,3,20.00,60.00,Cancelled
INV-07939,2023-10-13,C-108,Massive Dynamic,API Access,12,500.00,6000.00,Cancelled
INV-07940,2023-02-20,C-102,Soylent Corp,Front-end dev,15,50.00,750.00,REFUNDED
INV-07941,2023-01-27,C-103,initech,Audit Service,4,2000.00,8000.00,Cancelled
INV-07942,2023-05-19,C-102,Soylent Corp,Licencia Software,2,5000.00,NULL,Processing
INV-07943,2023-03-27,C-110,DHARMA INITIATIVE,Mantenimiento,6,100.00,NULL,Paid
INV-07944,2023/09/02,C-101,GLOBEX INC,Cloud Storage,9,20.00,180.00,Pending
INV-07945,2023-08-08,C-102,Soylent Corp,Licencia Software,5,5000.00,25000.00,Pending
INV-07946,2023/12/18,C-109,HOOLI,Cloud Storage,8,20.00,160.00,Paid
INV-07947,2023-11-15,C-106,wayne ent,Consultoria Data,17,1500.00,25500.00,Processing
INV-07948,2023/01/22,C-109,Hooli,Front-end dev,12,50.00,600.00,Processing
INV-07949,2023-13-11,C-101,Globex Inc,Mantenimiento,3,100.00,300.00,Paid
INV-07950,2023-08-15,C-108,Massive Dynamic,Cloud Storage,20,20.00,400.00,Pending
INV-07951,2023-02-22,C-104,umbrella corp,Licencia Software,12,5000.00,60000.00,Pending
INV-07952,2023-04-29,C-101,GLOBEX INC,Server Setup,19,1200.50,22809.50,Paid
INV-07953,01/05/2023,C-110,Dharma Initiative,API Access,9,500.00,4500.00,REFUNDED
INV-07954,2023-03-25,C-110,Dharma Initiative,Cloud Storage,16,20.00,320.00,Cancelled
INV-07955,2023-13-3,C-106,Wayne Ent,Mantenimiento,9,USD 100.00,900.00,Processing
INV-07956,2023-10-22,C-106,,Licencia Software,8,5000.00,40000.00,Cancelled
INV-07957,2023-11-22,C-108,Massive Dynamic,Audit Service,19,2000.00,38000.00,Paid
INV-07958,2023-10-08,C-103,Initech,Licencia Software,1,5000.00,5000.00,Pending
INV-07959,2023-08-02,C-106,Wayne Ent,API Access,2,500.00,1000.00,Cancelled
INV-07960,22/10/2023,C-100,Acme Corp,Cloud Storage,11,20.00,220.00,Processing
INV-07961,28/02/2023,C-109,hooli,Front-end dev,4,50.00,200.00,Cancelled
INV-07962,2023-04-19,C-109,Hooli,Mantenimiento,14,100.00,1400.00,Processing
INV-07963,2023/10/29,C-101,Globex Inc,Cloud Storage,10,20.00,200.00,Paid
INV-07964,2023/12/30,C-108,Massive Dynamic,Server Setup,7,1200.50,8403.50,REFUNDED
INV-07965,2023/06/30,C-103,Initech,Mantenimiento,13,100.00,1300.00,Pending
INV-07966,2023/08/03,C-109,Hooli,Audit Service,4,2000.00,8000.00,Paid
INV-07967,2023-13-20,C-104,Umbrella Corp,Audit Service,14,2000.00,28000.00,Cancelled
INV-07968,2023-10-03,C-107,CYBERDYNE,Consultoria Data,14,1500.00,21000.00,Cancelled
INV-07969,2023-12-09,C-105,Stark Ind,API Access,13,500.00,6500.00,Pending
INV-07970,2023-05-23,C-100,Acme Corp,Front-end dev,11,$ 50.00,550.00,Processing
INV-07971,2023-10-29,C-108,Massive Dynamic,Front-end dev,17,$ 50.00,850.00,Pending
INV-07972,2023-12-26,C-103,Initech,Licencia Software,9,5000.00,45000.00,Pending
INV-07973,2023-07-10,C-105,Stark Ind,Server Setup,17,1200.50,20408.50,Cancelled
INV-07974,2023-04-19,C-105,stark ind,Licencia Software,7,5000.00,35000.00,Paid
INV-07975,2023-04-04,C-109,Hooli,Licencia Software,18,USD 5000.00,90000.00,Cancelled
INV-07976,2023-06-11,C-100,Acme Corp,Cloud Storage,16,20.00,320.00,Pending
INV-07977,2023-06-10,C-106,Wayne Ent,Front-end dev,9,50.00,449.00,Pending
INV-07978,16/07/2023,C-102,Soylent Corp,Cloud Storage,9,$ 20.00,180.00,REFUNDED
INV-07979,2023-11-23,C-106,Wayne Ent,Server Setup,16,1200.50,19208.00,Pending
INV-07980,2023/02/15,C-102,Soylent Corp,Mantenimiento,12,$ 100.00,1200.00,Processing
INV-07981,2023/06/24,C-104,Umbrella Corp,Front-end dev,10,50.00,500.00,Pending
INV-07982,2023-07-16,C-104,Umbrella Corp,API Access,8,500.00,4000.00,REFUNDED
INV-07983,2023-03-25,C-103,Initech,Front-end dev,10,50.00,500.00,Cancelled
INV-07984,03/12/2023,C-103,INITECH,Audit Service,11,2000.00,22000.00,Paid
INV-07985,2023/09/11,C-107,Cyberdyne,Licencia Software,14,5000.00,70000.00,Processing
INV-07986,2023/06/23,C-109,Hooli,Cloud Storage,18,20.00,360.00,Paid
INV-07987,2023-06-09,C-102,soylent corp,Server Setup,17,USD 1200.50,20408.50,Pending
INV-07988,2023-10-02,C-105,Stark Ind,Server Setup,12,1200.50,14406.00,Pending
INV-07989,2023-04-02,C-107,Cyberdyne,Front-end dev,10,$ 50.00,500.00,REFUNDED
INV-07990,2023/03/30,C-104,Umbrella Corp,Audit Service,17,2000.00,34000.00,Processing
INV-07991,2023-09-09,C-109,Hooli,Audit Service,3,2000.00,6000.00,Cancelled
INV-07992,2023-11-19,C-105,Stark Ind,Licencia Software,18,5000.00,90000.00,Paid
INV-07993,2023-09-26,C-103,Initech,Front-end dev,16,50.00,800.00,Cancelled
INV-07994,2023-09-29,C-104,,Mantenimiento,18,$ 100.00,1800.00,Cancelled
INV-07995,2023-13-2,C-103,initech,Audit Service,1,2000.00,2000.00,Cancelled
INV-07996,2023-12-11,C-108,Massive Dynamic,Server Setup,1,USD 1200.50,1200.50,REFUNDED
INV-07997,2023-02-26,C-106,WAYNE ENT,Mantenimiento,1,100.00,100.00,Processing
INV-07998,2023/09/10,C-101,Globex Inc,Front-end dev,7,50.00,350.00,Cancelled
INV-07999,2023-09-20,C-107,Cyberdyne,Front-end dev,5,50.00,250.00,Pending
INV-08000,2023-12-30,C-105,Stark Ind,Audit Service,18,2000.00,36000.00,Pending
INV-08001,2023-11-03,C-101,globex inc,Front-end dev,14,50.00,700.00,REFUNDED
INV-08002,2023-03-28,C-107,Cyberdyne,Audit Service,19,2000.00,38000.00,Processing
INV-08003,2023/12/21,C-103,Initech,Server Setup,9,$ 1200.50,10804.50,Cancelled
INV-08004,2023-08-11,C-101,,API Access,11,500.00,5500.00,Cancelled
INV-08005,2023-04-01,C-100,Acme Corp,Consultoria Data,9,USD 1500.00,13500.00,Processing
INV-08006,2023/10/14,C-105,Stark Ind,Cloud Storage,14,20.00,280.00,Paid
INV-08007,2023-09-02,C-103,Initech,Licencia Software,13,5000.00,65000.00,Processing
INV-08008,20/02/2023,C-103,Initech,API Access,16,500.00,8000.00,Pending
INV-08009,2023-01-17,C-110,Dharma Initiative,Consultoria Data,9,1500.00,13500.00,Paid
INV-08010,11/04/2023,C-110,,Cloud Storage,6,20.00,120.00,REFUNDED
INV-08011,2023-04-06,C-108,Massive Dynamic,Licencia Software,3,USD 5000.00,15000.00,Pending
INV-08012,2023-02-27,C-101,Globex Inc,Licencia Software,3,USD 5000.00,15000.00,Processing
INV-08013,2023-09-09,C-105,Stark Ind,Consultoria Data,15,1500.00,22500.00,Cancelled
INV-08014,2023-11-17,C-107,Cyberdyne,Front-end dev,10,50.00,500.00,REFUNDED
INV-08015,2023-06-14,C-103,Initech,Front-end dev,14,50.00,700.00,Paid
INV-08016,2023-12-08,C-103,Initech,Front-end dev,11,USD 50.00,550.00,REFUNDED
INV-08017,2023-06-03,C-101,Globex Inc,Audit Service,9,$ 2000.00,18000.00,Cancelled
INV-08018,2023-02-17,C-107,Cyberdyne,Licencia Software,12,5000.00,NULL,Pending
INV-08019,2023-12-29,C-104,umbrella corp,Front-end dev,17,50.00,850.00,REFUNDED
INV-08020,2023-05-05,C-110,Dharma Initiative,Consultoria Data,11,1500.00,16500.00,REFUNDED
INV-08021,25/11/2023,C-110,dharma initiative,Licencia Software,13,5000.00,65000.00,Paid
INV-08022,2023-01-22,C-102,Soylent Corp,Front-end dev,5,$ 50.00,250.00,REFUNDED
INV-08023,2023-03-24,C-100,Acme Corp,Cloud Storage,2,20.00,40.00,Paid
INV-08024,24/01/2023,C-102,Soylent Corp,Audit Service,3,2000.00,6000.00,Paid
INV-08025,06/11/2023,C-108,Massive Dynamic,Mantenimiento,4,100.00,400.00,Pending
INV-08026,2023/09/26,C-108,Massive Dynamic,Server Setup,17,1200.50,20408.50,Pending
INV-08027,2023-12-01,C-102,Soylent Corp,API Access,19,$ 500.00,9500.00,Processing
INV-08028,2023-05-21,C-101,GLOBEX INC,Licencia Software,13,5000.00,65000.00,REFUNDED
INV-08029,2023-04-13,C-105,Stark Ind,Server Setup,2,1200.50,2401.00,Pending
INV-08030,2023-08-22,C-102,Soylent Corp,Server Setup,19,1200.50,22809.50,Cancelled
INV-08031,2023-03-09,C-102,Soylent Corp,Mantenimiento,8,100.00,800.00,Pending
INV-08032,2023-13-19,C-106,WAYNE ENT,Licencia Software,16,5000.00,NULL,REFUNDED
INV-08033,2023-07-08,C-107,Cyberdyne,Front-end dev,18,50.00,900.00,REFUNDED
INV-08034,2023/07/06,C-109,Hooli,Consultoria Data,20,1500.00,30000.00,Pending
INV-08035,2023-10-15,C-106,Wayne Ent,Server Setup,9,1200.50,10804.50,Paid
INV-08036,2023-12-27,C-100,Acme Corp,Server Setup,17,1200.50,20408.50,Paid
INV-08037,2023-03-28,C-106,Wayne Ent,Server Setup,20,1200.50,24010.00,Pending
INV-08038,2023-08-16,C-101,Globex Inc,Mantenimiento,11,100.00,1100.00,Processing
INV-08039,2023-07-08,C-101,Globex Inc,Consultoria Data,19,1500.00,28500.00,Paid
INV-08040,2023-04-25,C-107,CYBERDYNE,Mantenimiento,12,100.00,1200.00,Paid
INV-08041,2023/04/06,C-110,Dharma Initiative,Front-end dev,9,50.00,450.00,REFUNDED
INV-08042,17/08/2023,C-108,Massive Dynamic,Cloud Storage,3,20.00,60.00,Pending
INV-08043,22/02/2023,C-103,,Mantenimiento,6,$ 100.00,600.00,REFUNDED
INV-08044,2023-06-15,C-103,Initech,Mantenimiento,17,$ 100.00,1700.00,Pending
INV-08045,15/02/2023,C-107,Cyberdyne,Licencia Software,14,5000.00,70000.00,Paid
INV-08046,2023-07-17,C-106,Wayne Ent,Audit Service,20,2000.00,40000.00,Cancelled
INV-08047,2023-12-29,C-101,Globex Inc,Consultoria Data,18,1500.00,27000.00,REFUNDED
INV-08048,2023-05-17,C-100,Acme Corp,Front-end dev,2,50.00,100.00,Paid
INV-08049,2023-09-26,C-102,Soylent Corp,Mantenimiento,13,100.00,1300.00,REFUNDED
INV-08050,2023-09-12,C-107,Cyberdyne,Cloud Storage,8,20.00,160.00,Pending
INV-08051,2023-08-29,C-109,Hooli,Mantenimiento,19,100.00,1900.00,REFUNDED
INV-08052,2023-07-14,C-108,Massive Dynamic,API Access,17,$ 500.00,8500.00,Paid
INV-08053,02/11/2023,C-102,Soylent Corp,Server Setup,9,1200.50,10804.50,Processing
INV-08054,2023-07-11,C-110,Dharma Initiative,Consultoria Data,4,1500.00,5999.00,Pending
INV-08055,2023-06-20,C-103,Initech,Cloud Storage,14,$ 20.00,280.00,Processing
INV-08056,24/03/2023,C-108,Massive Dynamic,Audit Service,9,2000.00,18000.00,REFUNDED
INV-08057,2023-13-3,C-110,Dharma Initiative,Cloud Storage,6,20.00,120.00,REFUNDED
INV-08058,2023-02-17,C-107,Cyberdyne,Cloud Storage,12,20.00,240.00,Processing
INV-08059,2023-05-14,C-100,,Audit Service,11,2000.00,22000.00,Processing
INV-08060,2023-07-01,C-102,soylent corp,Licencia Software,3,USD 5000.00,15000.00,Processing
INV-08061,2023-02-22,C-100,acme corp,Cloud Storage,3,20.00,60.00,Cancelled
INV-08062,2023-11-20,C-100,Acme Corp,Licencia Software,5,5000.00,25000.00,REFUNDED
INV-08063,2023-11-16,C-103,Initech,Consultoria Data,7,1500.00,10500.00,Processing
INV-08064,25/06/2023,C-106,Wayne Ent,API Access,13,500.00,6500.00,Paid
INV-08065,2023-09-04,C-108,MASSIVE DYNAMIC,Consultoria Data,8,1500.00,12000.00,Processing
INV-04939,2023/08/25,C-100,Acme Corp,Licencia Software,1,5000.00,5000.00,Pending
INV-08067,2023-03-19,C-109,Hooli,Front-end dev,16,USD 50.00,800.00,Pending
INV-08068,2023-07-20,C-100,Acme Corp,Server Setup,7,1200.50,8403.50,Processing
INV-08069,25/10/2023,C-104,Umbrella Corp,Cloud Storage,1,20.00,20.00,Processing
INV-08070,2023-01-27,C-106,WAYNE ENT,Mantenimiento,14,100.00,1400.00,REFUNDED
INV-08071,2023-02-12,C-104,Umbrella Corp,Front-end dev,4,50.00,200.00,Paid
INV-08072,2023-01-15,C-107,CYBERDYNE,Cloud Storage,1,20.00,20.00,Cancelled
INV-08073,2023-02-25,C-110,Dharma Initiative,Consultoria Data,3,1500.00,4500.00,Pending
INV-08074,2023-04-14,C-103,Initech,Front-end dev,19,50.00,950.00,Pending
INV-08075,2023-11-03,C-103,Initech,Server Setup,14,1200.50,16807.00,Cancelled
INV-08076,2023-06-27,C-103,initech,API Access,1,500.00,500.00,Processing
INV-08077,2023-08-08,C-107,Cyberdyne,Consultoria Data,2,1500.00,3000.00,Processing
INV-08078,2023-05-16,C-101,Globex Inc,Server Setup,17,1200.50,20408.50,Pending
INV-08079,2023-09-01,C-109,Hooli,Audit Service,18,2000.00,36000.00,Paid
INV-08080,2023-07-21,C-100,Acme Corp,Audit Service,2,2000.00,4000.00,Processing
INV-08081,20/09/2023,C-106,Wayne Ent,Audit Service,16,2000.00,32000.00,Paid
INV-08082,2023-04-09,C-102,soylent corp,Licencia Software,6,5000.00,30000.00,Cancelled
INV-08083,2023-06-21,C-102,Soylent Corp,Server Setup,9,1200.50,10804.50,Pending
INV-08084,2023-08-23,C-106,Wayne Ent,Front-end dev,11,50.00,550.00,Cancelled
INV-08085,17/01/2023,C-107,Cyberdyne,Audit Service,2,2000.00,4000.00,Paid
INV-08086,2023-05-28,C-109,Hooli,Audit Service,10,2000.00,20000.00,Pending
INV-08087,2023-09-01,C-102,Soylent Corp,Cloud Storage,15,20.00,300.00,Paid
INV-08088,2023-13-24,C-103,,Audit Service,7,2000.00,14000.00,Pending
INV-08089,2023-11-14,C-107,Cyberdyne,Server Setup,20,1200.50,24010.00,Pending
INV-08090,2023-09-04,C-101,Globex Inc,Server Setup,20,1200.50,24010.00,Pending
INV-08091,2023-03-12,C-110,Dharma Initiative,API Access,18,500.00,9000.00,Processing
INV-08092,2023/05/25,C-106,WAYNE ENT,Server Setup,1,1200.50,1200.50,Pending
INV-08093,2023-05-01,C-101,Globex Inc,Cloud Storage,5,20.00,100.00,Cancelled
INV-08094,2023-09-20,C-105,Stark Ind,Licencia Software,1,5000.00,5000.00,REFUNDED
INV-08095,2023-05-16,C-100,Acme Corp,Front-end dev,20,USD 50.00,1000.00,Processing
INV-08096,2023/06/12,C-100,Acme Corp,API Access,18,500.00,9000.00,Processing
INV-08097,2023-08-18,C-109,Hooli,Mantenimiento,19,100.00,1900.00,Cancelled
INV-08098,2023-11-16,C-108,Massive Dynamic,Consultoria Data,17,1500.00,25500.00,REFUNDED
INV-08099,2023-04-22,C-108,Massive Dynamic,Licencia Software,18,5000.00,90000.00,REFUNDED
INV-08100,2023-02-02,C-108,Massive Dynamic,Mantenimiento,9,100.00,900.00,Processing
INV-08101,2023-08-03,C-102,Soylent Corp,Consultoria Data,12,1500.00,18000.00,Cancelled
INV-08102,2023/07/03,C-110,Dharma Initiative,Audit Service,18,2000.00,36000.00,Pending
INV-08103,2023-06-15,C-104,UMBRELLA CORP,Front-end dev,6,50.00,300.00,Cancelled
INV-08104,2023-04-22,C-104,umbrella corp,Server Setup,8,1200.50,9604.00,Pending
INV-08105,2023-04-21,C-106,Wayne Ent,Consultoria Data,14,1500.00,21000.00,Processing
INV-08106,20/09/2023,C-107,Cyberdyne,Mantenimiento,7,100.00,700.00,Processing
INV-08107,2023-06-27,C-105,,Server Setup,17,$ 1200.50,20408.50,Pending
INV-08108,2023-02-14,C-100,Acme Corp,Front-end dev,8,50.00,400.00,Pending
INV-08109,2023/04/03,C-108,Massive Dynamic,Mantenimiento,7,100.00,700.00,Cancelled
INV-08110,2023-05-14,C-105,Stark Ind,Mantenimiento,6,100.00,600.00,Pending
INV-08111,29/12/2023,C-103,Initech,Audit Service,8,$ 2000.00,16000.00,Cancelled
INV-08112,2023-12-13,C-104,Umbrella Corp,API Access,20,500.00,10000.00,Paid
INV-08113,2023-02-15,C-104,Umbrella Corp,Licencia Software,19,5000.00,NULL,Processing
INV-08114,2023-11-15,C-100,Acme Corp,Mantenimiento,16,100.00,1600.00,REFUNDED
INV-08115,2023-02-17,C-102,Soylent Corp,Server Setup,5,1200.50,6002.50,Pending
INV-08116,2023/09/20,C-104,Umbrella Corp,Mantenimiento,20,100.00,2000.00,Pending
INV-08117,2023-12-01,C-104,Umbrella Corp,Server Setup,8,$ 1200.50,9604.00,Pending
INV-03605,2023-11-28,C-107,Cyberdyne,Audit Service,15,2000.00,30000.00,Pending
INV-08119,2023-09-02,C-107,Cyberdyne,Consultoria Data,4,1500.00,6000.00,Paid
INV-08120,2023-09-02,C-103,Initech,Audit Service,20,2000.00,40000.00,Pending
INV-08121,09/08/2023,C-103,initech,API Access,9,$ 500.00,4500.00,Cancelled
INV-08122,2023-04-16,C-102,Soylent Corp,API Access,9,500.00,4500.00,Paid
INV-08123,2023-02-11,C-103,Initech,Consultoria Data,5,1500.00,7499.00,REFUNDED
INV-08124,2023-06-06,C-102,Soylent Corp,API Access,14,500.00,7000.00,Paid
INV-08125,2023/07/23,C-105,Stark Ind,Mantenimiento,12,100.00,1200.00,REFUNDED
INV-08126,2023-03-21,C-108,Massive Dynamic,API Access,9,500.00,4500.00,Processing
INV-08127,04/02/2023,C-100,Acme Corp,Audit Service,6,2000.00,12000.00,Pending
INV-08128,2023/04/06,C-107,Cyberdyne,Mantenimiento,2,100.00,200.00,Cancelled
INV-08129,19/09/2023,C-100,Acme Corp,Front-end dev,14,50.00,700.00,Processing
INV-08130,2023-09-26,C-103,Initech,API Access,2,500.00,1000.00,Cancelled
INV-08131,2023-11-18,C-109,Hooli,Audit Service,6,$ 2000.00,12000.00,Processing
INV-08132,2023-09-23,C-109,HOOLI,Licencia Software,4,5000.00,20000.00,Paid
INV-08133,2023-07-27,C-100,Acme Corp,Consultoria Data,16,1500.00,24000.00,Pending
INV-08134,2023/08/05,C-103,Initech,Server Setup,15,1200.50,NULL,Pending
INV-08135,2023-02-07,C-108,Massive Dynamic,API Access,10,500.00,5000.00,Cancelled
INV-08136,2023-03-20,C-107,Cyberdyne,Licencia Software,3,$ 5000.00,15000.00,Pending
INV-08137,2023-07-28,C-103,Initech,Front-end dev,11,50.00,550.00,Paid
INV-08138,2023-07-27,C-104,Umbrella Corp,Server Setup,2,1200.50,2401.00,REFUNDED
INV-08139,2023-07-31,C-105,Stark Ind,API Access,6,500.00,3000.00,Cancelled
INV-08140,2023-02-14,C-109,Hooli,Licencia Software,10,5000.00,50000.00,Pending
INV-08141,10/07/2023,C-105,Stark Ind,Front-end dev,20,50.00,1000.00,Cancelled
INV-08142,2023-07-10,C-110,Dharma Initiative,Cloud Storage,4,20.00,80.00,Paid
INV-08143,14/08/2023,C-104,Umbrella Corp,Licencia Software,10,5000.00,50000.00,Processing
INV-08144,2023-03-20,C-104,Umbrella Corp,Audit Service,19,$ 2000.00,38000.00,Paid
INV-08145,07/06/2023,C-109,Hooli,Cloud Storage,5,20.00,100.00,Processing
INV-08146,17/09/2023,C-102,Soylent Corp,Licencia Software,14,5000.00,70000.00,Processing
INV-08147,2023/10/16,C-108,Massive Dynamic,Front-end dev,12,50.00,NULL,REFUNDED
INV-08148,2023-01-13,C-110,Dharma Initiative,Consultoria Data,1,1500.00,1500.00,Pending
INV-08149,2023-05-06,C-108,Massive Dynamic,Cloud Storage,1,$ 20.00,20.00,Processing
INV-08150,2023-05-23,C-107,Cyberdyne,Cloud Storage,1,20.00,20.00,Paid
INV-08151,2023-08-08,C-102,Soylent Corp,API Access,4,500.00,2000.00,REFUNDED
INV-08152,31/05/2023,C-109,Hooli,Licencia Software,14,5000.00,70000.00,Paid
INV-08153,2023-10-26,C-109,Hooli,API Access,1,500.00,500.00,REFUNDED
INV-08154,03/07/2023,C-108,Massive Dynamic,API Access,8,500.00,4000.00,Paid
INV-08155,2023-07-16,C-105,Stark Ind,Consultoria Data,12,1500.00,18000.00,REFUNDED
INV-08156,2023-08-31,C-100,Acme Corp,Mantenimiento,6,100.00,600.00,REFUNDED
INV-08157,2023-02-28,C-110,Dharma Initiative,Mantenimiento,11,100.00,1100.00,Pending
INV-08158,2023-08-03,C-104,Umbrella Corp,Cloud Storage,2,20.00,40.00,REFUNDED
INV-08159,2023/08/14,C-109,Hooli,Audit Service,20,2000.00,40000.00,Cancelled
INV-08160,2023-11-09,C-103,Initech,Audit Service,10,2000.00,20000.00,Pending
INV-08161,2023-12-03,C-107,Cyberdyne,API Access,2,500.00,1000.00,REFUNDED
INV-08162,2023-12-29,C-104,umbrella corp,Front-end dev,3,50.00,150.00,Pending
INV-08163,22/08/2023,C-103,Initech,Mantenimiento,3,100.00,300.00,Pending
INV-08164,2023-07-25,C-101,Globex Inc,Front-end dev,12,50.00,600.00,REFUNDED
INV-08165,2023-04-07,C-103,Initech,API Access,20,500.00,10000.00,Cancelled
INV-08166,2023-10-11,C-100,Acme Corp,Audit Service,13,2000.00,26000.00,Paid
INV-08167,2023-04-15,C-109,Hooli,Server Setup,2,1200.50,2401.00,REFUNDED
INV-08168,2023-08-21,C-108,Massive Dynamic,Mantenimiento,17,100.00,1700.00,Paid
INV-08169,2023-03-12,C-105,Stark Ind,Server Setup,6,1200.50,7203.00,Pending
INV-08170,2023-05-17,C-104,Umbrella Corp,API Access,20,500.00,9999.00,Processing
INV-08171,2023-10-28,C-110,Dharma Initiative,Consultoria Data,15,1500.00,22500.00,Processing
INV-08172,2023/12/06,C-101,Globex Inc,API Access,14,500.00,7000.00,Paid
INV-08173,2023/08/07,C-100,Acme Corp,Cloud Storage,19,20.00,380.00,Paid
INV-08174,2023/03/25,C-104,Umbrella Corp,Licencia Software,5,5000.00,25000.00,REFUNDED
INV-08175,2023-08-08,C-105,Stark Ind,Consultoria Data,12,$ 1500.00,18000.00,REFUNDED
INV-08176,2023-11-27,C-108,Massive Dynamic,Consultoria Data,7,1500.00,10500.00,Paid
INV-08177,2023-05-04,C-110,Dharma Initiative,Licencia Software,11,5000.00,55000.00,Pending
INV-08178,2023-05-04,C-104,Umbrella Corp,Front-end dev,17,50.00,850.00,Pending
INV-08179,20/11/2023,C-105,Stark Ind,Server Setup,13,1200.50,15606.50,Processing
INV-08180,2023-07-24,C-107,Cyberdyne,Mantenimiento,10,100.00,1000.00,REFUNDED
INV-08181,2023-10-28,C-105,STARK IND,Cloud Storage,2,20.00,40.00,Pending
INV-08182,2023/05/14,C-102,Soylent Corp,Licencia Software,20,5000.00,100000.00,Pending
INV-08183,19/03/2023,C-106,wayne ent,Front-end dev,6,50.00,300.00,Paid
INV-08184,2023/07/12,C-101,,Licencia Software,12,$ 5000.00,60000.00,REFUNDED
INV-08185,2023-08-25,C-107,Cyberdyne,Front-end dev,13,50.00,650.00,REFUNDED
INV-08186,2023-07-17,C-104,Umbrella Corp,Mantenimiento,2,100.00,200.00,Pending
INV-08187,2023-09-18,C-109,Hooli,Audit Service,11,2000.00,22000.00,Cancelled
INV-08188,2023-08-19,C-107,Cyberdyne,Audit Service,4,2000.00,8000.00,REFUNDED
INV-08189,2023-10-03,C-101,Globex Inc,Licencia Software,7,5000.00,35000.00,Paid
INV-08190,2023-09-19,C-107,cyberdyne,Audit Service,8,2000.00,16000.00,REFUNDED
INV-08191,2023-13-2,C-100,Acme Corp,Consultoria Data,18,1500.00,27000.00,Paid
INV-08192,2023-02-23,C-104,Umbrella Corp,Cloud Storage,19,20.00,380.00,REFUNDED
INV-08193,2023-05-21,C-106,wayne ent,API Access,16,500.00,8000.00,REFUNDED
INV-08194,2023/11/28,C-102,Soylent Corp,Front-end dev,20,50.00,1000.00,REFUNDED
INV-08195,2023-05-29,C-101,Globex Inc,Audit Service,6,2000.00,12000.00,Cancelled
INV-08196,2023-11-17,C-110,Dharma Initiative,Server Setup,2,1200.50,2401.00,Paid
INV-08197,2023-02-04,C-101,Globex Inc,Consultoria Data,2,1500.00,3000.00,Processing
INV-08198,2023-06-24,C-104,umbrella corp,Consultoria Data,7,1500.00,10500.00,REFUNDED
INV-08199,2023-04-05,C-101,Globex Inc,Audit Service,18,2000.00,36000.00,Processing
INV-08200,2023-03-12,C-102,Soylent Corp,Cloud Storage,4,20.00,80.00,Cancelled
INV-08201,2023-04-10,C-105,Stark Ind,Audit Service,20,2000.00,NULL,Paid
INV-08202,2023-08-17,C-100,Acme Corp,API Access,1,500.00,500.00,Cancelled
INV-08203,2023-05-15,C-110,Dharma Initiative,Server Setup,16,1200.50,19208.00,Processing
INV-08204,2023-08-22,C-102,SOYLENT CORP,Licencia Software,13,5000.00,65000.00,Pending
INV-08205,2023-08-03,C-101,Globex Inc,Cloud Storage,18,20.00,360.00,Pending
INV-08206,2023-11-14,C-101,Globex Inc,Licencia Software,9,5000.00,45000.00,Paid
INV-08207,2023-05-22,C-100,Acme Corp,Licencia Software,3,5000.00,15000.00,Cancelled
INV-08208,2023-03-24,C-100,Acme Corp,Mantenimiento,13,100.00,1300.00,Processing
INV-08209,2023-12-07,C-106,Wayne Ent,API Access,20,500.00,9999.00,REFUNDED
INV-08210,2023-03-23,C-109,,Server Setup,9,1200.50,10804.50,Paid
INV-08211,2023-06-15,C-105,Stark Ind,API Access,19,500.00,9499.00,REFUNDED
INV-08212,2023-10-18,C-104,umbrella corp,Consultoria Data,2,1500.00,3000.00,Paid
INV-08213,2023-10-23,C-103,Initech,Licencia Software,13,5000.00,65000.00,Paid
INV-08214,2023-02-08,C-110,Dharma Initiative,Front-end dev,14,50.00,700.00,Paid
INV-08215,2023-10-02,C-108,MASSIVE DYNAMIC,Audit Service,15,2000.00,30000.00,Cancelled
INV-08216,2023-01-03,C-105,Stark Ind,Licencia Software,10,5000.00,50000.00,Pending
INV-08217,06/09/2023,C-107,Cyberdyne,Mantenimiento,7,100.00,700.00,Processing
INV-08218,2023-01-21,C-107,Cyberdyne,Consultoria Data,2,1500.00,3000.00,Cancelled
INV-08219,2023/08/25,C-109,Hooli,Server Setup,20,1200.50,NULL,Processing
INV-08220,2023-06-20,C-101,globex inc,API Access,10,500.00,5000.00,Processing
INV-08221,2023-06-09,C-109,Hooli,Mantenimiento,5,100.00,500.00,REFUNDED
INV-08222,2023-07-07,C-109,HOOLI,API Access,10,500.00,5000.00,Cancelled
INV-08223,2023-06-13,C-110,Dharma Initiative,Cloud Storage,5,20.00,100.00,Pending
INV-08224,2023/08/29,C-107,Cyberdyne,Consultoria Data,2,1500.00,3000.00,Paid
